"Estimator","Version","etahat_0","etahat_1","rdhat","rrhat","cov_00","cov_01","cov_11","var_rd","var_rr","eta_0","eta_1","rd","rr","seed","n_trial","n_aux","mu_correct","pi_correct","run_id","replicate"
"IPW","Naive",0.53125171853174,0.368208542909467,-0.163043175622274,0.693096191626658,0.00412504408406781,-0.000225236915306573,0.00457466945192455,0.0091501873666055,0.0243366355815465,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,TRUE,"parametric_mc20",17
"IPW","Proposed",0.541137882716715,0.367691720864333,-0.173446161852382,0.679478803107227,0.00243347993385801,0.000400984886052566,0.0053504164998831,0.00698192666163598,0.020247268687018,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,TRUE,"parametric_mc20",17
"AIPW","Naive",0.548755489320334,0.377828144275976,-0.170927345044357,0.688518204608648,0.00209141823734867,-2.38545473852543e-05,0.00318119242946951,0.00532031976158869,0.0139655862933678,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,TRUE,"parametric_mc20",17
"AIPW","Proposed",0.541430491113806,0.369439999094735,-0.171990492019071,0.682340586941714,0.00218155971237004,0.000229763450579691,0.00546357381621881,0.00718560662742946,0.0210328945888919,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,TRUE,"parametric_mc20",17
"G-Formula","Naive",0.495589661983342,0.371017673333666,-0.124571988649676,0.748638847406259,0.002263450857014,-4.16615359531885e-05,0.00357098125820328,0.00591775518712365,0.0199582744841635,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,TRUE,FALSE,"parametric_mc20",17
"G-Formula","Proposed",0.541752813430435,0.366246995466626,-0.175505817963809,0.676040781675894,0.00208481774969625,-2.53647650937057e-05,0.00501459490386619,0.00715014218374986,0.0204490504055126,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,TRUE,FALSE,"parametric_mc20",17
"IPW","Naive",0.540136841754621,0.36758746012816,-0.172549381626461,0.680545061384929,0.00437266106604739,-0.000314245844670778,0.0046059327169011,0.00960708547229004,0.0241949060127744,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,TRUE,FALSE,"parametric_mc20",17
"IPW","Proposed",0.535753281259659,0.378410241081107,-0.157343040178552,0.706314369538516,0.00295166709279637,0.000506736389170679,0.0039551613646398,0.00589335567909481,0.0164158196474442,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,TRUE,FALSE,"parametric_mc20",17
"AIPW","Naive",0.495574464544712,0.371026962283088,-0.124547502261624,0.748680549196483,0.00226330858898316,-4.21900115537136e-05,0.00357007216458326,0.00591776077667385,0.0199592839629129,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,TRUE,FALSE,"parametric_mc20",17
"AIPW","Proposed",0.541467146358298,0.366410453705379,-0.175056692652919,0.676699327317855,0.00224876163784469,0.000205497177084851,0.00524965139668633,0.00708741868036132,0.020469174681574,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,TRUE,FALSE,"parametric_mc20",17
"G-Formula","Naive",0.55688639987874,0.377156011541359,-0.179730388337381,0.677258434796546,0.0021371512224926,-3.13762114524092e-05,0.00317695765919857,0.00537686130459599,0.0135421458790667,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,FALSE,"parametric_mc20",17
"G-Formula","Proposed",0.537162104150584,0.378403083867468,-0.158759020283117,0.704448584409798,0.00226485558206777,-1.69414598119054e-05,0.0033533333074458,0.00565207180913738,0.0155995111050021,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,FALSE,"parametric_mc20",17
"IPW","Naive",0.540136841754621,0.36758746012816,-0.172549381626461,0.680545061384929,0.00437266106604739,-0.000314245844670778,0.0046059327169011,0.00960708547229004,0.0241949060127744,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,FALSE,"parametric_mc20",17
"IPW","Proposed",0.535753281259659,0.378410241081107,-0.157343040178552,0.706314369538516,0.00295166709279637,0.000506736389170679,0.0039551613646398,0.00589335567909481,0.0164158196474442,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,FALSE,"parametric_mc20",17
"AIPW","Naive",0.556919071745614,0.377168471580744,-0.17975060016487,0.677241076335459,0.00213653528567062,-3.12650119678862e-05,0.00317679326809369,0.00537585857770008,0.0135384650240793,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,FALSE,"parametric_mc20",17
"AIPW","Proposed",0.53617978457589,0.378667186901281,-0.157512597674609,0.706231748742263,0.00272278010218983,0.000313317018253543,0.00359748438827799,0.00569363045396074,0.0156978598312395,0.504,0.38,-0.124,0.753968253968254,11000065,500,500,FALSE,FALSE,"parametric_mc20",17
"G-Formula","Naive",0.44584667326682,0.420221364181516,-0.0256253090853044,0.942524390958125,0.000222718000775902,-1.3319675146958e-05,0.000390613083126519,0.000639970434196336,0.00308670715845744,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,TRUE,"parametric_mc20",17
"G-Formula","Proposed",0.489620052479714,0.389508479834233,-0.100111572645482,0.795532123044267,0.000333321777920867,-8.31486695482643e-05,0.000501001804306806,0.0010006209213242,0.00352168793468758,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,TRUE,"parametric_mc20",17
"IPW","Naive",0.498680985729888,0.470170975029289,-0.028510010700599,0.942829160291984,0.000412541064577151,-2.44032460873537e-05,0.000632457589579724,0.00109380514633158,0.00420291594566488,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,TRUE,"parametric_mc20",17
"IPW","Proposed",0.490331034645489,0.388089704530044,-0.102241330115446,0.791485092944675,0.000712943930685944,0.000405165889418008,0.00105627141532011,0.000958883567170034,0.00358336430885398,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,TRUE,"parametric_mc20",17
"AIPW","Naive",0.445841412934549,0.420253123454881,-0.0255882894796682,0.942606745947522,0.000222721963316078,-1.33163762423407e-05,0.000390664876063428,0.000640019591864188,0.00308721197063016,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,TRUE,"parametric_mc20",17
"AIPW","Proposed",0.489737477511129,0.388571394691423,-0.101166082819706,0.793427933402531,0.000666071850284955,0.000367036408336943,0.00102934900883495,0.000961348042446016,0.00361164039825129,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,TRUE,"parametric_mc20",17
"G-Formula","Naive",0.481940874832279,0.473618125798344,-0.00832274903393532,0.982730767468454,0.000249321445690951,-2.19833872002294e-06,0.000369619671139023,0.00062333779427002,0.00264663091670953,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,TRUE,"parametric_mc20",17
"G-Formula","Proposed",0.486013183216856,0.468965626163766,-0.0170475570530897,0.964923673592033,0.000268653630498947,-1.2305843896281e-05,0.000381557912778953,0.000674823231070463,0.00277484867911372,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,TRUE,"parametric_mc20",17
"IPW","Naive",0.498680985729888,0.470170975029289,-0.028510010700599,0.942829160291984,0.000412541064577151,-2.44032460873537e-05,0.000632457589579724,0.00109380514633158,0.00420291594566488,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,TRUE,"parametric_mc20",17
"IPW","Proposed",0.490331034645489,0.388089704530044,-0.102241330115446,0.791485092944675,0.000712943930685944,0.000405165889418008,0.00105627141532011,0.000958883567170034,0.00358336430885398,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,TRUE,"parametric_mc20",17
"AIPW","Naive",0.492272749097819,0.469563886721266,-0.0227088623765521,0.953869349018059,0.000240887421357812,1.64463631092555e-06,0.000367692134906545,0.000605290283642505,0.00240879843888207,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,TRUE,"parametric_mc20",17
"AIPW","Proposed",0.488426848393481,0.388303497372767,-0.100123351020715,0.795008502603742,0.000655552449575134,0.000445068086801557,0.00125138553270339,0.00101680180867541,0.00401597479972726,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,TRUE,"parametric_mc20",17
"G-Formula","Naive",0.44584667326682,0.420221364181516,-0.0256253090853044,0.942524390958125,0.000222718000775902,-1.3319675146958e-05,0.000390613083126519,0.000639970434196336,0.00308670715845744,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,FALSE,"parametric_mc20",17
"G-Formula","Proposed",0.489620052479714,0.389508479834233,-0.100111572645482,0.795532123044267,0.000333321777920867,-8.31486695482643e-05,0.000501001804306806,0.0010006209213242,0.00352168793468758,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,FALSE,"parametric_mc20",17
"IPW","Naive",0.488401498622368,0.474252566137104,-0.0141489324852634,0.97103012065857,0.000425053771779968,-3.99187551750324e-05,0.0006497240712363,0.00115461535336633,0.00472897832018103,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,FALSE,"parametric_mc20",17
"IPW","Proposed",0.488089369582888,0.468906101925101,-0.0191832676577866,0.960697222981561,0.00091091598218015,0.000600638943877946,0.000968304721427981,0.000677942815852239,0.00274926343364114,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,FALSE,"parametric_mc20",17
"AIPW","Naive",0.445846701431324,0.420222424885796,-0.0256242765455279,0.942526710496534,0.000222717165062446,-1.33196217141554e-05,0.000390611373613372,0.000639967782104129,0.00308669913672451,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,FALSE,"parametric_mc20",17
"AIPW","Proposed",0.48972156178898,0.389737697197407,-0.0999838645915737,0.79583528193791,0.000666431324943783,0.000372355817249869,0.00101456702229238,0.000936286712736423,0.00351914215593882,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,TRUE,FALSE,"parametric_mc20",17
"G-Formula","Naive",0.481940874832279,0.473618125798344,-0.00832274903393532,0.982730767468454,0.000249321445690951,-2.19833872002294e-06,0.000369619671139023,0.00062333779427002,0.00264663091670953,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,FALSE,"parametric_mc20",17
"G-Formula","Proposed",0.486013183216856,0.468965626163766,-0.0170475570530897,0.964923673592033,0.000268653630498947,-1.2305843896281e-05,0.000381557912778953,0.000674823231070463,0.00277484867911372,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,FALSE,"parametric_mc20",17
"IPW","Naive",0.488401498622368,0.474252566137104,-0.0141489324852634,0.97103012065857,0.000425053771779968,-3.99187551750324e-05,0.0006497240712363,0.00115461535336633,0.00472897832018103,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,FALSE,"parametric_mc20",17
"IPW","Proposed",0.488089369582888,0.468906101925101,-0.0191832676577866,0.960697222981561,0.00091091598218015,0.000600638943877946,0.000968304721427981,0.000677942815852239,0.00274926343364114,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,FALSE,"parametric_mc20",17
"AIPW","Naive",0.481943018522648,0.473618404122565,-0.00832461440008309,0.982726973770465,0.000249320885881276,-2.19815164445075e-06,0.000369619798239719,0.000623336987409896,0.00264659593321427,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,FALSE,"parametric_mc20",17
"AIPW","Proposed",0.486191458867625,0.46908102814974,-0.0171104307178855,0.964807216569092,0.000856976024280141,0.000554219400043754,0.000926958324257331,0.000675495548449965,0.00277198293756264,0.4952,0.3902,-0.105,0.787964458804523,11000066,5000,500,FALSE,FALSE,"parametric_mc20",17
"G-Formula","Naive",0.414673162620584,0.442822739903669,0.0281495772830848,1.06788376924417,0.00212490889884144,-0.000184115189156134,0.00325527322240858,0.00574841249956229,0.0353100304368193,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,TRUE,"parametric_mc20",17
"G-Formula","Proposed",0.477514781781091,0.413589572979587,-0.0639252088015042,0.866129361350724,0.00235497792506716,-9.99054788094307e-06,0.00367862210922973,0.00605358113005878,0.0239565697801914,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,TRUE,"parametric_mc20",17
"IPW","Naive",0.43386761892161,0.450551287336208,0.0166836684145982,1.03845336154854,0.00418461392072884,-0.000340009785726838,0.00606384448384424,0.0109284779760268,0.0599371706803422,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,TRUE,"parametric_mc20",17
"IPW","Proposed",0.483736466856679,0.413690111078597,-0.0700463557780815,0.855197280797863,0.00232530480537323,3.17053822826219e-05,0.00383664978769775,0.00609854382850573,0.023431789906287,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,TRUE,"parametric_mc20",17
"AIPW","Naive",0.415241736235631,0.443114419647619,0.0278726834119888,1.06712399303757,0.00212168728719085,-0.000185664055482468,0.00325572346911524,0.00574873886727103,0.0351922926466025,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,TRUE,"parametric_mc20",17
"AIPW","Proposed",0.477512746329573,0.413856328054136,-0.0636564182754367,0.866691687782713,0.00234400927355289,3.42857734007798e-07,0.00370341488984547,0.00604673844793035,0.0239609308195313,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,TRUE,"parametric_mc20",17
"G-Formula","Naive",0.423908298681839,0.456773122481661,0.0328648237998213,1.07752814441712,0.00249997496425817,-9.21025670763339e-05,0.00336543693705214,0.00604961703546298,0.0359856676142054,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,TRUE,"parametric_mc20",17
"G-Formula","Proposed",0.425360446216533,0.455028436006196,0.029667989789663,1.06974788101139,0.00249546769586264,-5.53543848051467e-06,0.00337551108316102,0.00588204965598468,0.0345051499880005,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,TRUE,"parametric_mc20",17
"IPW","Naive",0.43386761892161,0.450551287336208,0.0166836684145982,1.03845336154854,0.00418461392072884,-0.000340009785726838,0.00606384448384424,0.0109284779760268,0.0599371706803422,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,TRUE,"parametric_mc20",17
"IPW","Proposed",0.483736466856679,0.413690111078597,-0.0700463557780815,0.855197280797863,0.00232530480537323,3.17053822826219e-05,0.00383664978769775,0.00609854382850573,0.023431789906287,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,TRUE,"parametric_mc20",17
"AIPW","Naive",0.43571740293446,0.45290567419519,0.0171882712607305,1.0394482091947,0.00246615905281612,-5.96559793557363e-05,0.00333737787424371,0.0059228488857713,0.0322674506797441,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,TRUE,"parametric_mc20",17
"AIPW","Proposed",0.477787605924738,0.415979607488163,-0.0618079984365756,0.870637082942014,0.00239042994560175,-2.91453495914e-06,0.00368898398177331,0.00608524299729334,0.0241195120023048,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,TRUE,"parametric_mc20",17
"G-Formula","Naive",0.414673162620584,0.442822739903669,0.0281495772830848,1.06788376924417,0.00212490889884144,-0.000184115189156134,0.00325527322240858,0.00574841249956229,0.0353100304368193,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,FALSE,"parametric_mc20",17
"G-Formula","Proposed",0.477514781781091,0.413589572979587,-0.0639252088015042,0.866129361350724,0.00235497792506716,-9.99054788094307e-06,0.00367862210922973,0.00605358113005878,0.0239565697801914,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,FALSE,"parametric_mc20",17
"IPW","Naive",0.422149824739613,0.45396449021218,0.0318146654725669,1.07536344588604,0.00415495138660116,-0.000375423993399708,0.00613731631324393,0.0110431156866445,0.0659308257988782,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,FALSE,"parametric_mc20",17
"IPW","Proposed",0.427559562070861,0.455689229716127,0.0281296676452656,1.06579122569268,0.00246813113821248,4.61323691308456e-05,0.00345948760495792,0.00583535400490871,0.0337225804778321,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,FALSE,"parametric_mc20",17
"AIPW","Naive",0.414737372149262,0.44275377158875,0.0280163994394879,1.06755214581773,0.00212519973005764,-0.000184394367866578,0.00325413436512843,0.00574812283091923,0.0352884110119207,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,FALSE,"parametric_mc20",17
"AIPW","Proposed",0.477553235633074,0.413466126141695,-0.0640871094913784,0.865801119729781,0.00234770459828636,1.0210181120008e-06,0.00370321714256884,0.0060488797046312,0.0239471424787356,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,TRUE,FALSE,"parametric_mc20",17
"G-Formula","Naive",0.423908298681839,0.456773122481661,0.0328648237998213,1.07752814441712,0.00249997496425817,-9.21025670763339e-05,0.00336543693705214,0.00604961703546298,0.0359856676142054,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,FALSE,"parametric_mc20",17
"G-Formula","Proposed",0.425360446216533,0.455028436006196,0.029667989789663,1.06974788101139,0.00249546769586264,-5.53543848051467e-06,0.00337551108316102,0.00588204965598468,0.0345051499880005,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,FALSE,"parametric_mc20",17
"IPW","Naive",0.422149824739613,0.45396449021218,0.0318146654725669,1.07536344588604,0.00415495138660116,-0.000375423993399708,0.00613731631324393,0.0110431156866445,0.0659308257988782,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,FALSE,"parametric_mc20",17
"IPW","Proposed",0.427559562070861,0.455689229716127,0.0281296676452656,1.06579122569268,0.00246813113821248,4.61323691308456e-05,0.00345948760495792,0.00583535400490871,0.0337225804778321,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,FALSE,"parametric_mc20",17
"AIPW","Naive",0.423956172217101,0.45669523831297,0.0327390660958695,1.07722276084497,0.00249909827109197,-9.21784100651571e-05,0.00336404669314585,0.00604750178436814,0.0359555898886952,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,FALSE,"parametric_mc20",17
"AIPW","Proposed",0.425380528823225,0.454906220863747,0.0295256920405219,1.06941006943172,0.00251024119687929,1.11695203201025e-05,0.00339033547934827,0.00587823763558736,0.0344697502114963,0.462,0.37,-0.092,0.800865800865801,11000067,500,5000,FALSE,FALSE,"parametric_mc20",17
"G-Formula","Naive",0.456792447097346,0.411676943934308,-0.0451155031630373,0.901234130621641,0.000224782031447679,-1.03327357976397e-05,0.000375803771681525,0.000621251274724484,0.00276527917370282,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,TRUE,"parametric_mc20",17
"G-Formula","Proposed",0.495402241241054,0.389684676231027,-0.105717565010028,0.786602570175722,0.000212858705537715,-7.16357202770937e-06,0.000436804518230474,0.000663990367823609,0.00236236355137931,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,TRUE,"parametric_mc20",17
"IPW","Naive",0.503257580007197,0.438136763317109,-0.0651208166900881,0.870601419080152,0.000438615587555121,-2.69260012578982e-05,0.000571953856941331,0.00106442144701225,0.00375603732325545,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,TRUE,"parametric_mc20",17
"IPW","Proposed",0.494474188164591,0.38966638651367,-0.104807801650921,0.788041915716671,0.000253679158351777,3.93774118421257e-05,0.000496338711917247,0.000671263046584772,0.00242046007410413,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,TRUE,"parametric_mc20",17
"AIPW","Naive",0.45674713857797,0.411659793491352,-0.0450873450866188,0.901285982377486,0.000224774724055988,-1.03499014259084e-05,0.000375728030742795,0.0006212025576506,0.00276569047089845,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,TRUE,"parametric_mc20",17
"AIPW","Proposed",0.495464402675973,0.389049331422146,-0.106415071253827,0.785221560461082,0.00022828284348847,2.05879302532853e-05,0.000470267090491254,0.000657374073473153,0.00235732526302581,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,TRUE,"parametric_mc20",17
"G-Formula","Naive",0.492271474749348,0.446766882365404,-0.0455045923839434,0.907561996341321,0.000244818938109037,-3.29033866765282e-06,0.000341010817407101,0.000592410432851444,0.00226397960506377,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,TRUE,"parametric_mc20",17
"G-Formula","Proposed",0.491881572044209,0.443229503624906,-0.0486520684193033,0.90108987369234,0.000243082460975479,-2.29364146846865e-06,0.000334068631689336,0.000581738375601752,0.00221360494647266,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,TRUE,"parametric_mc20",17
"IPW","Naive",0.503257580007197,0.438136763317109,-0.0651208166900881,0.870601419080152,0.000438615587555121,-2.69260012578982e-05,0.000571953856941331,0.00106442144701225,0.00375603732325545,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,TRUE,"parametric_mc20",17
"IPW","Proposed",0.494474188164591,0.38966638651367,-0.104807801650921,0.788041915716671,0.000253679158351777,3.93774118421257e-05,0.000496338711917247,0.000671263046584772,0.00242046007410413,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,TRUE,"parametric_mc20",17
"AIPW","Naive",0.501962725086653,0.443447154520591,-0.0585155705660625,0.883426462480932,0.000237689252733171,-5.7160662454368e-07,0.000339861742783505,0.000578694208765763,0.0020890645245977,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,TRUE,"parametric_mc20",17
"AIPW","Proposed",0.494760624314021,0.388451045176292,-0.106309579137729,0.785129264712354,0.000228605403815679,2.59146258127178e-05,0.00049487798977454,0.000671654141964784,0.00243109918609604,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,TRUE,"parametric_mc20",17
"G-Formula","Naive",0.456792447097346,0.411676943934308,-0.0451155031630373,0.901234130621641,0.000224782031447679,-1.03327357976397e-05,0.000375803771681525,0.000621251274724484,0.00276527917370282,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,FALSE,"parametric_mc20",17
"G-Formula","Proposed",0.495402241241054,0.389684676231027,-0.105717565010028,0.786602570175722,0.000212858705537715,-7.16357202770937e-06,0.000436804518230474,0.000663990367823609,0.00236236355137931,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,FALSE,"parametric_mc20",17
"IPW","Naive",0.493570403608129,0.441417502631373,-0.0521529009767565,0.894335437061248,0.000449158160220888,-3.89836240323341e-05,0.000583863523440352,0.00111098893172591,0.00415762061449626,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,FALSE,"parametric_mc20",17
"IPW","Proposed",0.491633399105418,0.442868593331806,-0.0487648057736124,0.900810632755331,0.000308022774532855,5.60164231527722e-05,0.000389600447485342,0.000585590375712652,0.00222846748575953,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,FALSE,"parametric_mc20",17
"AIPW","Naive",0.45679672345925,0.411693720307369,-0.0451030031518809,0.901262419725074,0.000224785866462654,-1.03336706705818e-05,0.000375812751433125,0.000621265959236942,0.00276535116979958,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,FALSE,"parametric_mc20",17
"AIPW","Proposed",0.49541349543427,0.389670779389075,-0.105742716045194,0.78655665011204,0.000228411946106927,2.11683149762748e-05,0.000471620632808306,0.000657695948962684,0.0023616579205291,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,TRUE,FALSE,"parametric_mc20",17
"G-Formula","Naive",0.492271474749348,0.446766882365404,-0.0455045923839434,0.907561996341321,0.000244818938109037,-3.29033866765282e-06,0.000341010817407101,0.000592410432851444,0.00226397960506377,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,FALSE,"parametric_mc20",17
"G-Formula","Proposed",0.491881572044209,0.443229503624906,-0.0486520684193033,0.90108987369234,0.000243082460975479,-2.29364146846865e-06,0.000334068631689336,0.000581738375601752,0.00221360494647266,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,FALSE,"parametric_mc20",17
"IPW","Naive",0.493570403608129,0.441417502631373,-0.0521529009767565,0.894335437061248,0.000449158160220888,-3.89836240323341e-05,0.000583863523440352,0.00111098893172591,0.00415762061449626,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,FALSE,"parametric_mc20",17
"IPW","Proposed",0.491633399105418,0.442868593331806,-0.0487648057736124,0.900810632755331,0.000308022774532855,5.60164231527722e-05,0.000389600447485342,0.000585590375712652,0.00222846748575953,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,FALSE,"parametric_mc20",17
"AIPW","Naive",0.492278168515926,0.446783493290833,-0.0454946752250933,0.907583398706779,0.000244826067866822,-3.29155632322414e-06,0.000341023869555542,0.000592433050068813,0.0022640450776897,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,FALSE,"parametric_mc20",17
"AIPW","Proposed",0.49192023822815,0.443215239176033,-0.0487049990521168,0.900990048249392,0.000283662295995948,3.40349634355444e-05,0.000366543018967685,0.000582135388092544,0.00221288008967493,0.507,0.3746,-0.1324,0.738856015779093,11000068,5000,5000,FALSE,FALSE,"parametric_mc20",17
"G-Formula","Naive",0.446735442867286,0.524788063035918,0.0780526201686321,1.1747177695767,0.00198250942226831,-0.000159564349868496,0.00364897316985435,0.00595061129185966,0.0338706223397638,0.54,0.392,-0.148,0.725925925925926,11000069,500,500,TRUE,TRUE,"parametric_mc20",18
"G-Formula","Proposed",0.477384589577441,0.512453127898769,0.0350685383213283,1.07345972008097,0.00185405617340209,-8.81615936442186e-05,0.00372462728883847,0.005755006649529,0.0265487769219494,0.54,0.392,-0.148,0.725925925925926,11000069,500,500,TRUE,TRUE,"parametric_mc20",18
"IPW","Naive",0.487568818446397,0.565183550832161,0.0776147323857641,1.15918723562569,0.00385212767144949,-0.000342557129557835,0.00827214655734859,0.0128093884879138,0.0599120112283201,0.54,0.392,-0.148,0.725925925925926,11000069,500,500,TRUE,TRUE,"parametric_mc20",18
"IPW","Proposed",0.476104613461897,0.528190753521277,0.0520861400593804,1.10940062033982,0.00226919171246946,0.000446880095006674,0.00563769301409758,0.00701312453655369,0.0328178564148558,0.54,0.392,-0.148,0.725925925925926,11000069,500,500,TRUE,TRUE,"parametric_mc20",18
"AIPW","Naive",0.446755876018908,0.524544233603572,0.0777883575846644,1.17411826404578,0.00198461718389211,-0.000160822932933388,0.00363271796076617,0.00593898101052505,0.033800501692107,0.54,0.392,-0.148,0.725925925925926,11000069,500,500,TRUE,TRUE,"parametric_mc20",18
"AIPW","Proposed",0.477463472084108,0.510642840287253,0.0331793682031455,1.06949090379274,0.00196844881493384,0.000200072953106799,0.00409665659460134,0.00566495950332158,0.0259692138607581,0.54,0.392,-0.148,0.725925925925926,11000069,500,500,TRUE,TRUE,"parametric_mc20",18
"G-Formula","Naive",0.473414316235225,0.563800997661564,0.0903866814263394,1.19092511216207,0.00225216471203899,-3.85639621745709e-05,0.00360101247736214,0.00593030511375028,0.0307294436892833,0.54,0.392,-0.148,0.725925925925926,11000069,500,500,FALSE,TRUE,"parametric_mc20",18
"G-Formula","Proposed",0.476162380049448,0.561984132262482,0.0858217522130343,1.18023631393165,0.00222742395275551,-3.028493610397e-05,0.00353483452880343,0.00582282835376688,0.0295903085149153,0.54,0.392,-0.148,0.725925925925926,11000069,500,500,FALSE,TRUE,"parametric_mc20",18
"IPW","Naive",0.487568818446397,0.565183550832161,0.0776147323857641,1.15918723562569,0.00385212767144949,-0.000342557129557835,0.00827214655734859,0.0128093884879138,0.0599120112283201,0.54,0.392,-0.148,0.725925925925926,11000069,500,500,FALSE,TRUE,"parametric_mc20",18
